Country Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63
Early-demographic dividend,3.6489178831813516,-0.1454994706806775,0.09516787796218826,-0.1792543202867597,-0.3205197484513194,-0.21162760420749868,-0.24157055425177174,0.08645214011037296,-0.13498357498242344,-0.06170185861495351,0.21071349178570548,-0.004466203115478976,-0.2140395533563367,-0.4266117009446775,0.17701626417086427,0.012782993687177367,-0.04624809359893835,0.1547028182920626,-0.05054433894327919,0.10402950295740176,0.058736798496354964,-0.015714799580646845,-0.014646679180271387,0.057116569782350905,0.07916840663374054,0.02523395331386698,0.06030129269566909,0.1617468054497972,-0.020498995004316387,0.016061719121941896,0.05381611524324862,-0.018600890790026227,-0.011771955488174212,-0.010727285875580462,-0.001936903908216723,0.00015332580488192475,-0.029651719623856435,-0.005131766372235874,0.09134842727688446,0.0035721982413837324,-0.013144228859919657,0.0047016825656043945,-0.018447897146202007,0.0018226995924314864,-0.006155401475419864,-0.03528202358936949,0.003490742218853439,0.045726322921068985,0.02792364670428289,-0.021298935726348233,-0.006806260772659055,0.007695149955667356,-0.011956386339946749,0.004780404616869026,0.0031060646723181672,-0.0023383760443461904,-0.0037739638522564694,0.0014699135742947855,0.004853893033711285,0.0006936306563528433,0.0006380461289677584,5.3089609019449894e-05,-0.0002956982134434835
East Asia & Pacific,6.694818899600111,3.943673672153801,-0.1352710587945076,-0.16816468742173513,-0.10229503222201555,-0.13104287836313555,-0.34149949972119853,-0.13657671692632753,-0.3618941878828252,-0.306762162346929,0.37295420593429135,-0.2981239398332649,-0.5737323738613239,-0.8686259900456441,-0.255201725438849,-0.09537250227563436,-0.07108037256531993,0.12061054193584211,0.12625881021031535,-0.00401593793175919,0.021549109431959635,-0.12768265058155895,0.0470725094302266,-0.05580914688843974,-0.08537030124282362,0.041907320772805165,-0.10071807311015574,-0.08210386276948134,-0.03267262070811632,-0.06819815443033687,-0.4225585553869536,0.007301776729634644,-0.015510792338638677,0.02927832840976181,0.010652808069171,-0.00879421649013854,-0.012946934449839746,-0.020528042386449778,0.08998654674584095,0.028012742066262548,-0.010278372239142861,0.017972520338974986,0.011887843797444808,-0.0006675197904456769,0.0017574823212692257,0.16438414527318423,0.02741675777448118,-0.019171297423808045,0.011877529369188853,-0.0016967375042280036,0.004411850212850573,0.0014003510531204895,0.0021909912664025695,0.0015767849690883312,0.004006854295057968,0.0010653675628750437,-0.0005398203392694259,-0.0009230208921275168,-0.0004580418959842072,0.0015948313138224458,-0.0011459022781169744,0.0002968819926797612,-0.00024206390096207845
East Asia & Pacific (IDA & IBRD countries),3.5807978077625258,0.31450379804189543,-0.7090791052302122,-0.12616332334612393,-0.47038533316847797,-0.19343697215988345,-0.48246064159291757,-0.1798054037552823,-0.3722125270389444,-0.4130691362038313,0.6648967286447256,-0.6123280650314706,-0.9381865258844113,-1.1501285218300656,-0.2997241617817713,-0.03470853388663156,0.021938365739551328,0.01361604223226582,0.006391736501646681,-0.0013341036517585763,-0.01478111465409753,-0.07448477698398542,0.019474107162131226,-0.11886567475588425,-0.24765177978111955,0.016038790951169606,-0.05068079316280627,-0.08487530627720603,-0.0491414312295116,-0.05652770279523662,-0.25464386544000117,-0.03663715540485633,0.020472983228743375,-0.04844300388303864,-0.02603037612533935,-0.012334835544373611,0.061117674686029126,0.01803662235048818,-0.17459322961405208,-0.026347359143214094,0.016919402188527458,-0.02654451269902168,0.010590666308002273,0.0014987698137999856,-0.006011244424588477,0.029617030762137397,0.018221146717615558,-0.008955561664545697,-0.0007502445719757818,0.007456144792168232,0.001411822454464851,0.0003097621868557723,-0.0007430327672833863,0.0006430527465464081,-0.0027439870746081307,0.0016823480688820719,-0.0012298308563546431,0.0021935111271859328,0.002009861398096529,0.0005432350244453029,-0.0005444143361916184,6.972515435495858e-05,-8.688786752942736e-05
East Asia & Pacific (excluding high income),3.590467639524107,0.26257789524079184,-0.5929243177822899,-0.03288546630320851,-0.547945106339488,-0.13747129804681407,-0.4744119899132028,-0.22151920643602174,-0.27614058261806734,-0.43068825360679175,0.6243143451949837,-0.5561241128011939,-0.9832741738029539,-1.1545080102765553,-0.24809992936616573,0.01378635737319341,0.039535570787081205,-0.07021387720405131,0.006482142850395276,-0.10482086915442432,-0.0006790353261136265,-0.02538714715029221,-0.02463630984679402,-0.16277220509907897,-0.26730381506986084,0.019270968694146087,0.003431711774497205,-0.03240070717981313,-0.06287880034390315,-0.09257336579842185,-0.2563064272393561,-0.04246488525658135,0.02243573269476232,-0.05729620212911205,-0.03814181611861594,-0.009513221355190742,0.06746439186900208,0.013212375664534901,-0.17069241544016997,-0.03051606618848479,0.017733519886928374,-0.025303485621710153,0.0042286932211038,0.001622132023981872,-0.0001476646695990428,0.03133370616926068,0.015415064786993156,-0.00884446855770865,-0.0003107151264529009,0.007593589655489306,0.0011206596853807302,9.063871011066382e-05,-0.0009089262266252236,0.00075078301991172,-0.0028002178194854077,0.0016113514538176586,-0.0013357029243929231,0.0021322064204544453,0.001981449890657268,0.0005639344020753052,-0.0005538779262895387,7.342476729232857e-05,-0.00010060942328832355
Ecuador,0.294347030232082,-2.5637658630660742,-0.22348001143847737,3.5673825751903143,3.5581477359344107,-1.7968057178799537,1.4464833819269538,-0.45933721554027657,0.7687239534435717,-0.8255790819761856,1.1482668932209794,-1.3278451959179545,0.10833664548490078,0.5162171827481973,-0.917404450426002,-0.8701763748875792,-0.7290363514907668,0.2997970048039989,-0.08147322340901743,0.5304605410379641,0.791862896335059,0.897271478468423,1.6056627322985815,-0.5042049059603536,-0.07117667751684319,-0.3356165102564322,0.503212686700519,0.2469614922333089,-0.03286000388308776,0.165848352743432,-0.02533351047470833,0.048931305416948144,0.007007531415656849,-0.09592067640839605,0.03012249816850492,-0.13057465413385091,0.050351380467461855,-0.05505444293572502,0.016515266987006852,-0.05098239611391877,0.00812415273916734,0.038123587643166215,0.019869154145757843,0.007819443558983688,-0.05109134178373473,-0.0034822064521159725,0.0012131666266277277,0.005856016857124642,0.0033734884168440567,-0.0007897502593276113,0.004841326435940506,-0.002641217625826852,0.0001583996491691194,-0.0005002415741837951,-0.00029268639584767057,0.00015923450935305736,-0.0005696102385508874,-8.600192978771731e-05,0.00037089461434467645,0.00019787194867684725,0.000331422169666366,0.0002699229582984924,-0.00012629064598350376
"Egypt, Arab Rep.",1.3769143477801435,-5.333090072637331,4.072798143130977,-3.12025404062995,-2.5073395077242804,-1.1865036756420475,2.211975428269563,0.11742904220394051,-0.26482941547607175,0.47850449198852535,-0.8471973973013738,0.04503659117850361,-2.2865632849715807,1.430943599451813,-0.6665653026727002,0.29887426302927694,0.563414823831433,0.7194308719998411,0.4632454601644754,1.4695520512342162,-1.4747298125794848,0.30303794176927734,0.2805245638503626,-0.4179975815851725,0.026333991435248224,-0.09707447462688132,-0.10137213335893545,-0.0661288212629842,-0.17236029839034203,0.01612431349584441,-0.013443110062390242,-0.03574058029109927,0.058985264586813836,-0.09908244044553782,-0.09507902760937148,0.15027754883960415,-0.026347578981994142,-0.07102026505809617,0.014077623770897146,-0.002483802138148295,-0.005098422880240074,-0.0005572577142461803,-0.012913942500434802,0.019197506030167306,-0.026082211572611428,0.004547900035247367,-0.00808005123261232,-0.005703957451632503,-0.006910509996012532,0.0025060047888402193,-0.0014439680634922795,-0.00022907930289316238,0.0007041549243887268,-0.00023459473928458987,-0.0018935700564688934,-0.000238347002107893,-6.304817574720425e-05,-0.000739229421374736,0.0011900437169856412,-0.0014116102820734345,0.0002876462337054973,-0.0008345964004416265,-0.0004854447186655678
El Salvador,-0.6425711516920506,-0.7590280369603375,-2.464530168355961,0.23017976400874496,0.14511677387459157,0.16723393467267286,-0.2078204087971279,0.20494379923596387,-0.2978209714075044,-0.07871342127388546,-0.3491878048978092,-0.2593077354637908,0.23369506288152272,-0.025020501610518227,-0.06762478313613077,0.01082559194568293,-0.1649437141611477,-0.3018792847048297,-0.09676085991828963,-0.004523662112772953,0.07961602897930702,-0.2211399218718452,-0.1818073415457643,-0.2591298388655436,-0.18418175172445703,-0.03506530564549545,-0.03567764622635789,-0.04146796854872104,-0.02918722098301272,-0.045970458182894115,0.04027581724884777,0.028717695951453657,-0.03211380579840758,0.05062368850917149,-0.08485296794847247,-0.03583608938611952,0.009603341563925494,-0.05042034004296259,-0.0009628611350826091,-0.012739101358178233,0.00398997812486689,0.027886663695767564,-0.016151650260137707,0.006115296280009971,-0.01294991473701503,0.00047100286390320737,-0.020555795271353806,0.0019907867511710503,0.003788939842895868,-0.0016110762527235844,-0.0011944651919810864,-0.001443105699552598,-0.0004140338506725122,0.0005036596283898425,-0.00039321741535930854,0.0002310636742645354,4.679100904693704e-05,-0.00019510978167452744,-0.0003337412632143644,0.00022706952039176008,-2.4598901174999082e-05,0.00015592366357818012,-3.3943889876166993e-06
Estonia,-4.744683080768795,2.9912330399613665,0.05540789401608097,-0.19873039978610824,0.0714938388641987,0.10325336239768076,-0.2812325482827967,0.9144859416900546,-0.21137306613048976,-0.5736977508292453,-0.4477657074552375,-0.21104734821510002,-0.00643983038844211,0.15862220466935203,0.008237061565806843,0.09599330279724226,0.00920044302290663,-0.012039481588142673,0.1505466894811053,0.07024004768601584,-0.08543627462508187,0.21526687913949427,-0.17738294664669413,-0.08085922923979828,0.48706622153709417,0.5241293175294186,0.19361494450102634,-0.2753804097889803,-0.09332426355993402,0.06061159155032216,-0.05767489242149661,-0.047239169096976306,0.10612580709839298,-0.10853420945683087,-0.10263920202785844,0.09878348417167929,0.047776475313016376,-0.058483073748578696,0.04452182733597796,-0.028731585612423755,0.011370139864579042,0.013912657667567737,0.019675177501639652,-0.05832365159347461,0.05787934773928843,0.0080101624904183,-0.014663579634332157,-0.0030951368932897387,-0.0005208600549496678,-0.00037011784421637426,-0.0014969260300332033,-0.0023070293617772917,-0.00017369928249583942,0.00030566932839149537,-0.0009372106814136889,-6.411921224667563e-05,-0.0012876961034546715,-0.00018209294601826415,0.00017310923742219593,6.58062401118411e-05,0.00020412426663486932,8.144919013917461e-05,-1.954547739991552e-05
Euro area,3.7502687245821367,3.8957744221398474,-1.1720449608015209,-0.07153234034453262,0.694857540357241,0.3624607125218712,0.16248620337948055,0.10078503508115455,0.06797285080370745,0.2334231795500709,-0.39063862379118364,0.20596095008961487,0.41689631012093353,0.43909748152384726,0.0018226116027639527,0.05413813316245638,0.09892553371352981,-0.07104891412284742,0.09095756877688536,0.05270713115542409,0.0024894457546290483,0.03878436187292912,-0.01921770632037762,0.020886495083375176,0.013678112628434713,-0.006780044868119093,0.046153543553614215,0.034177754720056526,-0.03850280465167394,0.020704163953876288,0.39774241639528934,-0.035871809832576124,0.014119330025392625,-0.05016786682885417,-0.024407608607089556,0.02165627158656524,0.03615702936617061,0.020386940749726815,-0.16466239726334564,-0.05224188094234404,0.01439804448935876,-0.010954767088341309,0.013959509105064846,0.008410858164876989,-0.0022643115151100082,0.046064347373904246,0.01599952665812269,0.05014788584713977,-0.021623210061564327,0.013276086795579357,0.0011660570874259498,-0.005670124318043493,-0.003114100116851159,-0.002088158294543437,-0.00011780972015320603,-0.0033246987434117597,-0.0031861490084623394,0.0003541306122858827,-0.0015752999709180897,-0.000753993655434486,-0.00019493146099256925,0.0002161595265036731,-1.0374524997064928e-05
Europe & Central Asia,7.0136696161428675,6.165847848047278,0.18522732644124423,0.025526763358694554,0.4055927875945352,0.18408212088290338,0.08271019454664001,0.1317086520738754,0.17547463641959965,0.21006298125290987,-0.230815154770372,0.14444352369710636,0.28055943753789137,0.5854326637757681,-0.05234147198080101,0.12018776570767405,0.14248868176257637,0.02198728440171414,0.11199464266651021,0.0665985253412299,0.0541124430680405,-0.0019948457346000044,-0.001094062182786127,0.07218919703312959,0.11964105673840827,-0.03299815768301431,0.048898559976704094,0.013112621087533888,-0.020282422813599574,0.13625880649540256,0.7679419292382336,-0.04477911223268605,0.0032280235872672353,-0.08128880604831887,-0.029080955323060726,0.018318176864331417,0.03897740745130339,0.031979037152678094,-0.18049855758598868,-0.04452896888766154,0.014176678840557953,-0.01183995067015442,-0.005063526232533195,-0.005228786268370258,-0.002705558550747042,-0.00924488252212906,0.003895414158752643,-0.03238885021154772,0.019983686336981544,0.004015712602867564,-0.006014383828622096,0.0026318778862476173,0.003095864196287266,0.007055945897037421,-0.001442457542859531,0.0009826640299439755,0.001588832242088228,0.0007957150219831523,-0.0006312359107157097,-0.0010454455585062338,0.000287371276664574,0.00010236279946643346,2.5711627344920415e-05
Europe & Central Asia (IDA & IBRD countries),1.2110047188372088,-1.3175543470315385,0.15348260471776112,0.6435922383581048,-0.4159683803259123,-0.18064411895981614,-0.2522816327167202,0.730158458392057,-0.36948983237548955,-0.67994449143828,0.39667788238867274,0.32824872705514585,0.19001771550233068,0.093952310441698,-0.27260560416265356,0.30002499760198564,0.14201163211322862,-0.25602482864921616,-0.08775498368773588,0.14795122859785917,0.16714473557496817,0.10885441266308891,-0.06496788008802114,-0.12123997486741009,0.061221491461347,-0.1519694103093462,0.18244503093334344,0.05349455563571473,0.0825641083076393,0.12909683662116053,0.22285352086524063,-0.021919888510934463,-0.03680428225977457,-0.030354316347950282,-0.014396001650694762,-0.006963510413384541,0.008358783949942614,-0.015032098770999794,0.03653267137042579,-0.011083031175956982,-0.03375523961482004,0.031479987971266776,-0.005151551253301461,0.03072315931423399,0.014722726145421782,-0.012451797346468951,0.007989432593968619,-0.05013202722814429,-0.013592149034207938,-0.015526036821652604,-0.01315432194001787,0.0026360144748217417,0.004833708778106423,0.006016581222572026,0.005738540156572686,0.0008080514260587897,-0.00147899451777053,0.001160836825322591,-0.0012161845222772934,-0.0006691141686783526,-0.00012270895289022703,-0.0006048992921604487,-6.592162372869483e-06
Europe & Central Asia (excluding high income),0.3313679505761893,-2.068459733291807,0.5658360188770996,0.45061188418670434,-0.6758477986442202,-0.3604181131652569,0.2753998820952062,0.6087556613356512,-0.46616245512949617,-0.7356396114495795,0.0847334708149011,0.36717232970975977,0.026192063567546574,0.31638532158531785,-0.2009720450149381,0.06086101870995662,0.17129752009334326,-0.04246770469569002,-0.15247367799137734,0.2200720822646919,0.08781510494264154,0.07629423344673528,0.13469091638871336,-0.12322424517874828,0.10469456158431073,-0.237794825676053,0.20724206257714742,-0.022758245023349676,0.07591347919732448,0.18014266820051775,0.02658204402871242,-0.04333341868458785,0.024656694470865145,0.054307057676896364,0.01912595582900089,0.07395126439269885,0.01475492482657732,-0.030718300858457535,0.0037236276519956517,0.006262696292336123,-0.06540091314265542,0.02099191591455025,-0.040244163974348775,0.07046645881238212,0.009864399152338022,-0.006509234118066363,0.016665147074360707,-0.009679575408822142,0.010330785722901952,0.007564425118757119,-0.012839989774876177,0.0032340945826085685,0.00448998929076572,0.0008241410372068676,0.0063889941649411695,0.0003898264196930489,-0.0038626971899021357,0.0003923461471774922,-0.0021623668460853456,0.00032857944941062033,-0.00031956375356592865,-0.00028016076744262925,0.00032316962476044433
European Union,4.295681226661007,4.582415453472167,-0.8577553647836773,-0.05250684467245383,0.6865384606294466,0.33893006426336536,0.1713338099875076,0.11846378150337673,0.14647175008861654,0.26373645735256984,-0.3767260201863284,0.19130339286241843,0.37099356704955466,0.43942267432107723,0.008192865051692673,0.06972262036149485,0.10572680006237775,-0.10244615394565887,0.09319910183192115,0.05702315362910243,0.015004385895400263,0.04057453962872797,-0.0184092595994406,0.03288554945476369,-0.005484677469987639,-0.004805717769682208,0.023461266953024112,0.029221619638799014,-0.03505664594026301,0.03564333274642163,0.46955931457637334,-0.03367309793761394,0.011031479420891856,-0.055390335627631286,-0.02874499905713422,0.01695790235535703,0.040898431123186384,0.027275337227396862,-0.19524195229304733,-0.05458135861216979,0.01835914681190798,-0.010256411021345889,0.012148925092395964,0.007231355388725096,-0.0010060517195616078,0.048437189319259534,0.018787494695284353,0.05303190194744002,-0.032165897029602465,0.0027399973637332936,0.0005060540350403397,0.005499617682575179,-0.0011472966371158288,-0.001239059910536846,0.0031374366171992157,0.0018236274693963438,0.0018185522268389603,-4.930450312498588e-06,0.0020836644349904137,0.000418626735329756,-0.0008758916047448194,7.289893020019307e-05,3.1698143682721815e-05
Fiji,-3.205652236253999,1.3616841921078153,-0.3383823106912982,-0.45086586817612917,-0.2680856136946458,-0.3427662911317861,0.35739548687129685,-0.7003198157450791,-0.8911915640943716,0.14680438060763254,0.4460250626484018,-0.4382567999458512,-0.2268825251113455,0.5052110435320375,0.3204225386813151,0.13272165190581897,0.24167828916486256,-0.3053256671644413,0.49454494790282416,-0.04588204143782633,0.42493972384159356,-0.0706290956490848,-0.4034065258128006,-0.41462296075988836,0.49227966555378067,0.38203298273604747,0.11511654371936306,-0.08905494486357958,0.0042686872069697375,-0.09041955011706365,0.014629351124922254,-0.0544925557678395,9.603418595642799e-05,0.22931618704289175,-0.03090058126704462,-0.13793973918239616,0.04197721362374463,-0.13399249063726543,0.04042020012714462,-0.09363417126684816,0.01700376815927995,-0.08474724720359203,-0.08130405046556982,0.02570869968937476,-0.024185474931123666,0.01601566295613293,-0.03429975731749964,0.0013411890682223726,-0.0072687903973612045,0.004262444857882858,-7.755550863754515e-05,0.0009497973868721207,-0.0009744573200661918,0.0008620374557996143,-0.0003004869954554586,0.00032221400422009983,0.0004844643348534531,0.0007957749032714055,0.00026392607284783957,0.00023849372289384095,0.00026588799023765855,0.00012545436561170538,-0.00015200841657647015
Finland,-0.7045727160571114,-0.2716954282949974,-2.969718506756008,-0.4948134336694793,1.0093697575713714,0.0007599743525764042,0.04739431141833362,-0.30870046218457775,-0.3200863245328865,-0.03536829448175892,0.05257407349062513,-0.1607916603805469,0.2204381859985337,-0.012250993286377082,0.04700169233119693,-0.06269331856195039,0.021194020782394338,-0.014373499730215292,0.11616502420522219,0.12901200471624977,0.05572477633647194,0.015305025758704151,-0.01130616498687883,0.014979706693240075,-0.08123317879525276,-0.076183533797678,-0.13394412949540802,0.05374917527479786,-0.1065889804058361,0.03243842334600878,0.01487053830312136,-0.04332628338186221,0.0011220501504268809,0.059759811617479106,-0.004089923763195019,-0.036917023449613055,0.016555558562910758,0.015721114963664778,0.0008467620097385266,0.0034078219991876234,0.003989449360347338,-0.018687169307037666,0.020474660418729057,-0.020786956191720378,0.002101219666482889,-0.002419766503536352,-0.006046328606681363,-0.000825054504558237,0.0009573680015292656,-0.001855035227180031,6.56664571240151e-05,0.0009610570270563897,0.0008115160231537876,0.00046446654360201596,0.0006292329167780448,0.00017736479652845664,-4.9862810883883035e-05,-0.00025852358508054264,-6.837558475260207e-05,-7.351360216924055e-05,-0.00016280461871984392,-0.00023890715745435395,-1.2445947225897482e-05
France,1.287777061471407,-0.5571055269336092,-3.2277469622860644,-0.29685837142744903,0.9401712099121674,0.4491699505745509,0.26179774564708264,-0.1432275571303755,-0.11074779873886992,0.2790257405565143,0.0007551937673918996,0.10152026462979989,0.23166635757437273,0.04800922422518858,-0.15980892727678872,0.05396096212396804,0.1183484086407546,-0.04528639159806434,0.04599239291643114,0.016154769963740576,-0.018190071667611125,0.043666483473914726,0.013495000560997839,-0.03970548769897313,-0.00782627653248379,0.051525357784164345,0.015366776925374595,0.0122701208733464,-0.010077025257605189,-0.035390774228679256,0.09089031023902311,-0.013153703770947791,-0.008866246097340118,-0.018074281755739285,-0.0008069541880832579,0.021952281238633974,-0.006680796694287529,0.012829449962132599,-0.01629834730482753,-0.023396176617886087,0.00834694398166401,-0.006301185705238963,0.003775216599252361,-0.0009894095850689463,0.004442543358116644,0.008554609763785937,0.0054039790700045175,0.003957925847399361,0.00041819498389945414,0.007318740075911214,-0.0017578739778490251,-0.005214857880477709,0.0009226729315799828,-0.0008805885701741727,5.512371960541258e-05,-0.00256662836129627,-0.0024569581077128998,7.631678119427799e-05,-0.0016909755449987084,0.0003156468993825092,0.0010461167941501562,-0.0005917437911589348,-0.00014578246092150862
Gabon,-1.215588686037228,-0.23886231136235542,-2.0317536015227966,-1.1543562198270467,0.41583442992434766,0.04366547892613494,0.44287258664827595,-0.26717437217290135,-0.1881503675129201,-0.012942679470033748,0.4215300138633669,-0.680914092060082,0.20962786125664332,0.1693832297798713,0.29810759499876316,-0.3117359104286055,0.07441310288222171,-0.11966485860421962,-0.637618298032161,-0.3716428067784522,-0.03011837078051346,0.2337712288207147,-0.3994933473704191,-0.7619704401549177,-0.266996185691439,0.3407270139360305,-0.2756267521131143,0.2181520734435038,0.03854924869886954,-0.08344921612029658,0.0898755750647718,-0.04239906944814586,-0.01344285782301008,-0.03658128096488668,-0.09403512590971298,-0.17525708865137685,0.03600801692827671,0.1433853927518175,0.0445604846160809,0.03013095739786893,0.013743268044854063,-0.08748002600503245,0.040451692544678126,0.005940091299594649,-0.048513057203094165,0.005514152284336385,-0.013141462728387244,0.002649504477532061,0.00401456443025051,-0.005841617309380575,0.0008037062640577285,-9.049143859031048e-05,0.0021070791189417948,-0.0007212531211246351,0.001203257226889139,0.00011314623145378545,8.55816892357451e-05,-0.00039037387985941266,-0.0005310596945489064,-0.0004165627492730894,0.00015345144941970052,-5.4018418958278575e-05,-0.00012423883949275286
"Gambia, The",0.9267824436406231,-3.641775302220633,0.536188211999561,-0.16681175735186138,0.006136670446702215,1.2558162883313337,1.7187336546634449,0.3843978581167592,-0.7887713571707261,1.8053088547684113,0.6464083448251243,0.12254036972664874,0.07024531544696985,-0.2220379602699908,0.36674626525171006,0.15477743560018437,0.35690778607030343,0.20263386276290254,0.08218371219269613,-0.16300648426305653,-0.4211955383457606,0.031609261561759035,-0.39033721059315246,-0.01915023742588634,-0.18525466075020985,-0.035897686679117885,0.25158821391077685,-0.09520478722526665,0.20941378131569097,0.017179230665780965,-0.02916571210411576,0.14833034861272906,-0.02185271063366741,0.08697283565445692,-0.033201582406203606,-0.046672571200151794,0.16657416563891372,0.16015343315253638,0.03304846768457432,-0.10662766135686381,-0.030980252508115366,0.1713276712473799,0.0777446470924545,-0.010952579657636775,0.031133245114705995,-0.012193553973937347,0.04808398622484629,-0.0017440375634219549,0.005937995446417794,0.0005579516860041654,0.0019086440506641052,0.0005796366577704626,-0.0007672899818657222,-0.00101305109762457,-0.0006720728199399023,0.0005833936495280308,-0.00044981550706886335,-0.00024583602404071265,0.0003111561449708488,0.00011565043898647784,-6.061848634489827e-05,-0.0002723005657953038,1.706688222606409e-05
Georgia,-1.3875648138976346,-0.8788707458426969,0.08423584880858609,-0.037147634312488506,-1.019509148263025,0.1876114897977315,0.2911010601922062,1.4581555082850217,-0.1115387761445885,-1.3861987175480899,-0.3667354362605315,1.047692813581683,-0.03316712088962929,0.2956740862465857,-0.4626540653158145,0.7818518320736687,-0.0035786852436123263,-0.07955928930959534,0.09376491322591775,0.28542081204427716,0.291094564334452,-0.056903319519243205,-0.011418231801322981,-0.2590507296652878,-0.6145172808054511,-0.14918338102755985,-0.16411531431429863,-0.36166547416919376,0.22515281485104757,0.2413909657156913,0.026124060525041754,0.02918081306967436,-0.01539670223911779,0.22859557218893864,0.15971824035046184,-0.06429573732738832,0.07420978027023196,0.03345149631732067,-0.014911961739873582,0.07154285711659135,0.0792887379405246,0.06180339979879746,0.009704534076070127,0.023684767425797806,-0.005862361075507443,-0.002643709851397713,-0.008044546529446209,0.008873347103238026,0.0016607176312261457,-0.0006763559571260353,-0.0013089442986443038,-0.004405731353079539,-0.00024623737931827526,-0.001108348703753,-0.0026758095313532877,0.0008527792332964616,0.0009038112148026115,-0.00026352776277591426,0.0006165241485764371,0.0001302754605968746,0.0006093561816444939,3.316182450757035e-05,2.2504275771702207e-05
Germany,0.42419995981684316,0.9082477669770489,-2.5413557545255956,-0.5407229307022977,0.9239712208900976,0.29614551679116957,0.3290233418767087,0.11914495244435903,0.08338704757503747,0.24600082924400302,-0.22441843161574065,0.22574770411866588,0.22901837411155698,-0.09929556877883215,-0.04734640381851799,-0.15375521789788074,-0.07889534319735388,-0.1288401856827039,0.06115835341653499,0.12941497222488013,-0.15372563428536892,0.03392351119117956,0.03684211847917482,0.008986539199413833,-0.10421088700907952,-0.027809391930957588,-0.017078902623037132,0.06371127519549959,-0.0006846273072309787,-0.03669993494716303,0.05652822315301918,-0.04626217096065821,0.007729777436641393,-0.00569047448764127,-0.005578178155992539,0.035040251945010106,0.01863232340829965,-0.00019785840443185015,-0.02247357588443282,-0.011518790696740559,0.023475091262295356,-0.01691934815017197,0.013555766592474325,0.015584595481891632,0.006398322690023488,0.014596032153309891,-0.004871051767843506,-0.0026041408955368474,-0.0016719573580470418,0.01299533475013195,0.009809101954613831,-0.0014951178014038214,-0.000818710132900569,0.012165624783497404,-0.0024975597314614998,0.0008632658131049113,-0.005489394811802669,-0.0007827576687745114,0.001997286223922255,-0.00029680814507781854,-0.0004311323952368037,0.000850578087983557,0.0010480535644440236
Ghana,-0.759558412180539,-4.549719707979928,7.905707512166143,2.624210425314924,-1.7256933870902786,-0.4254632187788073,2.7785107857380047,-0.6314283227594404,0.8839493456406108,1.4748306494493983,1.4712278975055082,-0.09501640986009445,-0.22966843013223306,0.2062228441563864,0.578541300556413,-1.8543595060709621,0.8726366529641935,0.14829599903983193,-0.9406416387806301,0.2626380580710366,0.8375860561749522,0.03589282368916695,-0.6718145840384613,-0.25745921564897245,0.08643721572255918,0.12187423898204013,0.06857825823178597,-0.01920644681823587,-0.032117304842994805,-0.12248178843642271,-0.0048972606001130275,-0.24567383735749154,0.12920031634633244,-0.01230424564510437,0.005437940447217198,0.08486464603515168,-0.1044604872222491,-0.01892380721847233,-0.03584203071207383,0.07694881454379449,0.13719097093053384,0.0792095303805676,0.10602823913229249,0.03293206414841081,0.01709837362798139,0.0038469654692134567,-0.013791095091577672,0.000977422133825843,0.004091527475791672,0.0006169440857429358,-0.0020118239910032146,0.0002939323597378024,-0.0007536201578950914,0.0007059292566151237,0.00046033835502177025,-0.0003432482584077682,0.00041723792564717836,-0.00034753928469972404,-0.0002194917603299323,0.00014116856319047467,-2.1020181516228896e-05,-5.6452945689220564e-05,-0.00013419638764774867
Greece,0.2514333160050888,-1.3128885409228097,-3.187795942214221,0.447721664353476,0.6069458796114512,0.3310167629011104,-0.0035652321268678662,0.610255092282173,-0.16536922161913814,0.008972390563693767,0.090095130812538,0.707419407110124,-0.3695646001834437,0.3631921348881414,-0.26817018088032146,0.5329388255208063,0.4342586614993739,0.040850050290507575,-0.06948690936295737,-0.06293079064038694,0.35925228113854485,0.31166089159243393,-0.04385301462015026,-0.02625640137359746,-0.03376323432289186,0.11772027934359804,-0.020463155355330567,0.029802256284851156,-0.08909568615902674,0.024116038463863735,-0.002311291063668193,0.014186052130113858,-0.04274801251658854,0.11960003365008154,0.005932238579903642,-0.03662262838403182,0.021690161979769404,-0.008344727379653622,-0.016860178162739634,0.04044928230069151,-0.03629343620567353,0.052214890685346405,0.015966685456563615,0.040503305571325796,0.024001386915770924,-0.004755021845580637,0.03317542749461676,0.002511676356204376,-0.000494415420387743,0.0006149790349938421,-0.0015380855932023677,-0.0007660829143059886,-0.0003802071504857209,-0.001969199221818512,-0.0013041761770577814,-0.00122286410810881,0.0011440291735745156,3.8248033415424315e-05,-0.00032427537852279444,-0.00018335561864260132,-0.0006425898895422034,0.0006683288715355207,-0.0002047726472620227
